2.574477000000000000e+06,1.511000000000000000e+03
2.574492000000000000e+06,1.509000000000000000e+03
2.574512000000000000e+06,1.505000000000000000e+03
2.574532000000000000e+06,1.500000000000000000e+03
2.574552000000000000e+06,1.476000000000000000e+03
2.574572000000000000e+06,1.473000000000000000e+03
2.574591000000000000e+06,1.468000000000000000e+03
2.574611000000000000e+06,1.463000000000000000e+03
2.574631000000000000e+06,1.451000000000000000e+03
2.574651000000000000e+06,1.444000000000000000e+03
2.574671000000000000e+06,1.430000000000000000e+03
2.574691000000000000e+06,1.425000000000000000e+03
2.574711000000000000e+06,1.420000000000000000e+03
2.574731000000000000e+06,1.422000000000000000e+03
2.574751000000000000e+06,1.432000000000000000e+03
2.574771000000000000e+06,1.468000000000000000e+03
2.574791000000000000e+06,1.521000000000000000e+03
2.574811000000000000e+06,1.559000000000000000e+03
2.574831000000000000e+06,1.578000000000000000e+03
2.574851000000000000e+06,1.576000000000000000e+03
2.574870000000000000e+06,1.563000000000000000e+03
2.574890000000000000e+06,1.536000000000000000e+03
2.574910000000000000e+06,1.523000000000000000e+03
2.574930000000000000e+06,1.511000000000000000e+03
2.574950000000000000e+06,1.489000000000000000e+03
2.574970000000000000e+06,1.479000000000000000e+03
2.574990000000000000e+06,1.470000000000000000e+03
2.575010000000000000e+06,1.467000000000000000e+03
2.575030000000000000e+06,1.461000000000000000e+03
2.575050000000000000e+06,1.459000000000000000e+03
2.575070000000000000e+06,1.450000000000000000e+03
2.575090000000000000e+06,1.441000000000000000e+03
2.575110000000000000e+06,1.443000000000000000e+03
2.575129000000000000e+06,1.442000000000000000e+03
2.575149000000000000e+06,1.433000000000000000e+03
2.575170000000000000e+06,1.451000000000000000e+03
2.575189000000000000e+06,1.466000000000000000e+03
2.575209000000000000e+06,1.464000000000000000e+03
2.575229000000000000e+06,1.453000000000000000e+03
2.575250000000000000e+06,1.447000000000000000e+03
2.575269000000000000e+06,1.452000000000000000e+03
2.575289000000000000e+06,1.444000000000000000e+03
2.575309000000000000e+06,1.476000000000000000e+03
2.575329000000000000e+06,1.527000000000000000e+03
2.575349000000000000e+06,1.591000000000000000e+03
2.575369000000000000e+06,1.634000000000000000e+03
2.575388000000000000e+06,1.647000000000000000e+03
2.575408000000000000e+06,1.640000000000000000e+03
2.575428000000000000e+06,1.636000000000000000e+03
2.575448000000000000e+06,1.614000000000000000e+03
2.575468000000000000e+06,1.608000000000000000e+03
2.575488000000000000e+06,1.581000000000000000e+03
2.575508000000000000e+06,1.559000000000000000e+03
2.575528000000000000e+06,1.556000000000000000e+03
2.575548000000000000e+06,1.554000000000000000e+03
2.575568000000000000e+06,1.549000000000000000e+03
2.575588000000000000e+06,1.554000000000000000e+03
2.575608000000000000e+06,1.549000000000000000e+03
2.575628000000000000e+06,1.554000000000000000e+03
2.575647000000000000e+06,1.568000000000000000e+03
2.575667000000000000e+06,1.582000000000000000e+03
2.575687000000000000e+06,1.573000000000000000e+03
2.575707000000000000e+06,1.574000000000000000e+03
2.575727000000000000e+06,1.577000000000000000e+03
2.575747000000000000e+06,1.566000000000000000e+03
2.575767000000000000e+06,1.551000000000000000e+03
2.575787000000000000e+06,1.537000000000000000e+03
2.575807000000000000e+06,1.536000000000000000e+03
2.575827000000000000e+06,1.525000000000000000e+03
2.575847000000000000e+06,1.515000000000000000e+03
2.575867000000000000e+06,1.533000000000000000e+03
2.575887000000000000e+06,1.584000000000000000e+03
2.575907000000000000e+06,1.682000000000000000e+03
2.575926000000000000e+06,1.743000000000000000e+03
2.575946000000000000e+06,1.777000000000000000e+03
2.575966000000000000e+06,1.790000000000000000e+03
2.575986000000000000e+06,1.800000000000000000e+03
2.576006000000000000e+06,1.786000000000000000e+03
2.576026000000000000e+06,1.772000000000000000e+03
2.576046000000000000e+06,1.760000000000000000e+03
2.576066000000000000e+06,1.747000000000000000e+03
2.576086000000000000e+06,1.727000000000000000e+03
2.576106000000000000e+06,1.704000000000000000e+03
2.576126000000000000e+06,1.686000000000000000e+03
2.576146000000000000e+06,1.668000000000000000e+03
2.576166000000000000e+06,1.666000000000000000e+03
2.576186000000000000e+06,1.657000000000000000e+03
2.576205000000000000e+06,1.657000000000000000e+03
2.576225000000000000e+06,1.652000000000000000e+03
2.576246000000000000e+06,1.639000000000000000e+03
2.576266000000000000e+06,1.648000000000000000e+03
2.576285000000000000e+06,1.635000000000000000e+03
2.576305000000000000e+06,1.614000000000000000e+03
2.576325000000000000e+06,1.608000000000000000e+03
2.576345000000000000e+06,1.598000000000000000e+03
2.576365000000000000e+06,1.575000000000000000e+03
2.576385000000000000e+06,1.572000000000000000e+03
2.576405000000000000e+06,1.560000000000000000e+03
2.576425000000000000e+06,1.539000000000000000e+03
2.576445000000000000e+06,1.566000000000000000e+03
2.576465000000000000e+06,1.638000000000000000e+03
2.576484000000000000e+06,1.718000000000000000e+03
2.576504000000000000e+06,1.760000000000000000e+03
2.576524000000000000e+06,1.783000000000000000e+03
2.576545000000000000e+06,1.780000000000000000e+03
2.576564000000000000e+06,1.757000000000000000e+03
2.576584000000000000e+06,1.743000000000000000e+03
2.576604000000000000e+06,1.716000000000000000e+03
2.576624000000000000e+06,1.708000000000000000e+03
2.576644000000000000e+06,1.700000000000000000e+03
2.576664000000000000e+06,1.676000000000000000e+03
2.576684000000000000e+06,1.670000000000000000e+03
2.576704000000000000e+06,1.664000000000000000e+03
2.576724000000000000e+06,1.674000000000000000e+03
2.576743000000000000e+06,1.683000000000000000e+03
2.576763000000000000e+06,1.684000000000000000e+03
2.576783000000000000e+06,1.686000000000000000e+03
2.576803000000000000e+06,1.685000000000000000e+03
2.576823000000000000e+06,1.675000000000000000e+03
2.576843000000000000e+06,1.655000000000000000e+03
