1.209031000000000000e+06,6.110000000000000000e+03
1.209051000000000000e+06,6.119000000000000000e+03
1.209071000000000000e+06,6.118000000000000000e+03
1.209091000000000000e+06,6.119000000000000000e+03
1.209111000000000000e+06,6.125000000000000000e+03
1.209131000000000000e+06,6.122000000000000000e+03
1.209151000000000000e+06,6.133000000000000000e+03
1.209171000000000000e+06,6.137000000000000000e+03
1.209191000000000000e+06,6.147000000000000000e+03
1.209211000000000000e+06,6.150000000000000000e+03
1.209231000000000000e+06,6.155000000000000000e+03
1.209251000000000000e+06,6.149000000000000000e+03
1.209271000000000000e+06,6.151000000000000000e+03
1.209291000000000000e+06,6.153000000000000000e+03
1.209311000000000000e+06,6.142000000000000000e+03
1.209331000000000000e+06,6.139000000000000000e+03
1.209351000000000000e+06,6.137000000000000000e+03
1.209371000000000000e+06,6.130000000000000000e+03
1.209391000000000000e+06,6.134000000000000000e+03
1.209411000000000000e+06,6.132000000000000000e+03
1.209431000000000000e+06,6.138000000000000000e+03
1.209451000000000000e+06,6.129000000000000000e+03
1.209471000000000000e+06,6.139000000000000000e+03
1.209491000000000000e+06,6.132000000000000000e+03
1.209511000000000000e+06,6.127000000000000000e+03
1.209531000000000000e+06,6.125000000000000000e+03
1.209551000000000000e+06,6.124000000000000000e+03
1.209571000000000000e+06,6.115000000000000000e+03
1.209591000000000000e+06,6.129000000000000000e+03
1.209611000000000000e+06,6.136000000000000000e+03
1.209631000000000000e+06,6.166000000000000000e+03
1.209651000000000000e+06,6.173000000000000000e+03
1.209671000000000000e+06,6.182000000000000000e+03
1.210014000000000000e+06,6.205000000000000000e+03
1.210034000000000000e+06,6.199000000000000000e+03
1.210054000000000000e+06,6.195000000000000000e+03
1.210074000000000000e+06,6.193000000000000000e+03
1.210094000000000000e+06,6.190000000000000000e+03
1.210114000000000000e+06,6.178000000000000000e+03
1.210134000000000000e+06,6.178000000000000000e+03
1.210154000000000000e+06,6.169000000000000000e+03
1.210174000000000000e+06,6.172000000000000000e+03
1.210194000000000000e+06,6.170000000000000000e+03
1.210214000000000000e+06,6.173000000000000000e+03
1.210234000000000000e+06,6.165000000000000000e+03
1.210254000000000000e+06,6.170000000000000000e+03
1.210274000000000000e+06,6.165000000000000000e+03
1.210294000000000000e+06,6.162000000000000000e+03
1.210314000000000000e+06,6.158000000000000000e+03
1.210334000000000000e+06,6.161000000000000000e+03
1.210354000000000000e+06,6.162000000000000000e+03
1.210374000000000000e+06,6.166000000000000000e+03
1.210394000000000000e+06,6.189000000000000000e+03
1.210414000000000000e+06,6.190000000000000000e+03
1.210434000000000000e+06,6.201000000000000000e+03
1.210454000000000000e+06,6.207000000000000000e+03
1.210474000000000000e+06,6.208000000000000000e+03
1.210494000000000000e+06,6.203000000000000000e+03
1.210514000000000000e+06,6.193000000000000000e+03
1.210534000000000000e+06,6.190000000000000000e+03
1.210554000000000000e+06,6.188000000000000000e+03
1.210574000000000000e+06,6.189000000000000000e+03
1.210594000000000000e+06,6.184000000000000000e+03
1.210614000000000000e+06,6.182000000000000000e+03
1.210634000000000000e+06,6.183000000000000000e+03
1.210654000000000000e+06,6.186000000000000000e+03
1.210674000000000000e+06,6.196000000000000000e+03
