4.781500000000000000e+04,1.593000000000000000e+03,1.321000000000000000e+03,1.713000000000000000e+03
4.783500000000000000e+04,1.598000000000000000e+03,1.283000000000000000e+03,1.702000000000000000e+03
4.785500000000000000e+04,1.662000000000000000e+03,1.297000000000000000e+03,1.732000000000000000e+03
4.787500000000000000e+04,1.758000000000000000e+03,1.328000000000000000e+03,1.772000000000000000e+03
4.789500000000000000e+04,1.820000000000000000e+03,1.359000000000000000e+03,1.780000000000000000e+03
4.791500000000000000e+04,1.870000000000000000e+03,1.383000000000000000e+03,1.783000000000000000e+03
4.793500000000000000e+04,1.897000000000000000e+03,1.403000000000000000e+03,1.786000000000000000e+03
4.795500000000000000e+04,1.921000000000000000e+03,1.424000000000000000e+03,1.787000000000000000e+03
4.797500000000000000e+04,1.946000000000000000e+03,1.450000000000000000e+03,1.809000000000000000e+03
4.799500000000000000e+04,1.970000000000000000e+03,1.472000000000000000e+03,1.839000000000000000e+03
4.801500000000000000e+04,1.974000000000000000e+03,1.488000000000000000e+03,1.856000000000000000e+03
4.803500000000000000e+04,1.968000000000000000e+03,1.502000000000000000e+03,1.882000000000000000e+03
4.805500000000000000e+04,1.957000000000000000e+03,1.484000000000000000e+03,1.895000000000000000e+03
4.807500000000000000e+04,1.945000000000000000e+03,1.473000000000000000e+03,1.908000000000000000e+03
4.809500000000000000e+04,1.924000000000000000e+03,1.436000000000000000e+03,1.898000000000000000e+03
4.811500000000000000e+04,1.908000000000000000e+03,1.427000000000000000e+03,1.885000000000000000e+03
4.813500000000000000e+04,1.886000000000000000e+03,1.427000000000000000e+03,1.869000000000000000e+03
4.815500000000000000e+04,1.857000000000000000e+03,1.415000000000000000e+03,1.840000000000000000e+03
4.817500000000000000e+04,1.823000000000000000e+03,1.398000000000000000e+03,1.808000000000000000e+03
4.819500000000000000e+04,1.793000000000000000e+03,1.391000000000000000e+03,1.788000000000000000e+03
4.821500000000000000e+04,1.763000000000000000e+03,1.392000000000000000e+03,1.773000000000000000e+03
4.823500000000000000e+04,1.714000000000000000e+03,1.392000000000000000e+03,1.751000000000000000e+03
4.825500000000000000e+04,1.679000000000000000e+03,1.401000000000000000e+03,1.735000000000000000e+03
4.827500000000000000e+04,1.646000000000000000e+03,1.406000000000000000e+03,1.730000000000000000e+03
4.829500000000000000e+04,1.627000000000000000e+03,1.411000000000000000e+03,1.715000000000000000e+03
4.831500000000000000e+04,1.613000000000000000e+03,1.423000000000000000e+03,1.712000000000000000e+03
4.833500000000000000e+04,1.600000000000000000e+03,1.450000000000000000e+03,1.719000000000000000e+03
4.835500000000000000e+04,1.626000000000000000e+03,1.493000000000000000e+03,1.750000000000000000e+03
4.837500000000000000e+04,1.629000000000000000e+03,1.521000000000000000e+03,1.778000000000000000e+03
4.839500000000000000e+04,1.620000000000000000e+03,1.566000000000000000e+03,1.775000000000000000e+03
4.841600000000000000e+04,1.617000000000000000e+03,1.621000000000000000e+03,1.754000000000000000e+03
4.843600000000000000e+04,1.627000000000000000e+03,1.664000000000000000e+03,1.760000000000000000e+03
4.845600000000000000e+04,1.638000000000000000e+03,1.712000000000000000e+03,1.776000000000000000e+03
4.847600000000000000e+04,1.659000000000000000e+03,1.737000000000000000e+03,1.803000000000000000e+03
4.849600000000000000e+04,1.664000000000000000e+03,1.765000000000000000e+03,1.840000000000000000e+03
4.851600000000000000e+04,1.671000000000000000e+03,1.778000000000000000e+03,1.855000000000000000e+03
4.853600000000000000e+04,1.677000000000000000e+03,1.808000000000000000e+03,1.874000000000000000e+03
4.855600000000000000e+04,1.680000000000000000e+03,1.840000000000000000e+03,1.891000000000000000e+03
4.857600000000000000e+04,1.691000000000000000e+03,1.863000000000000000e+03,1.882000000000000000e+03
4.859600000000000000e+04,1.691000000000000000e+03,1.854000000000000000e+03,1.883000000000000000e+03
4.861600000000000000e+04,1.690000000000000000e+03,1.829000000000000000e+03,1.873000000000000000e+03
4.863600000000000000e+04,1.683000000000000000e+03,1.793000000000000000e+03,1.878000000000000000e+03
4.865600000000000000e+04,1.680000000000000000e+03,1.744000000000000000e+03,1.872000000000000000e+03
4.867600000000000000e+04,1.670000000000000000e+03,1.701000000000000000e+03,1.875000000000000000e+03
4.869600000000000000e+04,1.664000000000000000e+03,1.658000000000000000e+03,1.856000000000000000e+03
4.871600000000000000e+04,1.659000000000000000e+03,1.590000000000000000e+03,1.815000000000000000e+03
4.873600000000000000e+04,1.645000000000000000e+03,1.526000000000000000e+03,1.765000000000000000e+03
4.875600000000000000e+04,1.631000000000000000e+03,1.488000000000000000e+03,1.738000000000000000e+03
