3.196200000000000000e+05,7.766000000000000000e+03
3.196400000000000000e+05,7.752000000000000000e+03
3.196600000000000000e+05,7.755000000000000000e+03
3.196800000000000000e+05,7.748000000000000000e+03
3.197000000000000000e+05,7.861000000000000000e+03
3.197200000000000000e+05,7.940000000000000000e+03
3.197400000000000000e+05,8.163000000000000000e+03
3.197600000000000000e+05,8.185000000000000000e+03
3.197800000000000000e+05,8.222000000000000000e+03
3.198000000000000000e+05,8.208000000000000000e+03
3.198200000000000000e+05,8.104000000000000000e+03
3.198400000000000000e+05,8.086000000000000000e+03
3.198600000000000000e+05,8.039000000000000000e+03
3.198800000000000000e+05,8.018000000000000000e+03
3.199000000000000000e+05,7.949000000000000000e+03
3.199200000000000000e+05,7.937000000000000000e+03
3.199400000000000000e+05,7.905000000000000000e+03
3.199600000000000000e+05,7.902000000000000000e+03
3.199800000000000000e+05,7.912000000000000000e+03
3.200000000000000000e+05,7.901000000000000000e+03
3.200200000000000000e+05,7.906000000000000000e+03
3.200400000000000000e+05,7.893000000000000000e+03
3.200600000000000000e+05,7.861000000000000000e+03
3.200800000000000000e+05,7.852000000000000000e+03
3.201000000000000000e+05,7.826000000000000000e+03
3.201200000000000000e+05,7.826000000000000000e+03
3.201400000000000000e+05,7.803000000000000000e+03
3.201600000000000000e+05,7.802000000000000000e+03
3.201800000000000000e+05,7.794000000000000000e+03
3.202000000000000000e+05,7.782000000000000000e+03
3.202200000000000000e+05,7.769000000000000000e+03
3.202400000000000000e+05,7.762000000000000000e+03
3.202600000000000000e+05,7.764000000000000000e+03
3.202800000000000000e+05,7.756000000000000000e+03
3.203000000000000000e+05,7.741000000000000000e+03
3.203200000000000000e+05,7.740000000000000000e+03
3.203400000000000000e+05,7.734000000000000000e+03
3.203600000000000000e+05,7.731000000000000000e+03
3.203800000000000000e+05,7.734000000000000000e+03
3.204000000000000000e+05,7.729000000000000000e+03
3.204200000000000000e+05,7.877000000000000000e+03
3.204400000000000000e+05,7.961000000000000000e+03
3.204600000000000000e+05,8.163000000000000000e+03
3.204800000000000000e+05,8.190000000000000000e+03
3.205000000000000000e+05,8.221000000000000000e+03
3.205200000000000000e+05,8.195000000000000000e+03
3.205400000000000000e+05,8.109000000000000000e+03
3.205600000000000000e+05,8.090000000000000000e+03
3.205800000000000000e+05,8.040000000000000000e+03
3.206000000000000000e+05,8.020000000000000000e+03
3.206200000000000000e+05,7.976000000000000000e+03
3.206400000000000000e+05,7.942000000000000000e+03
3.206600000000000000e+05,7.906000000000000000e+03
3.206800000000000000e+05,7.906000000000000000e+03
3.207000000000000000e+05,7.918000000000000000e+03
3.207200000000000000e+05,7.917000000000000000e+03
3.207400000000000000e+05,7.916000000000000000e+03
3.207600000000000000e+05,7.895000000000000000e+03
3.207800000000000000e+05,7.866000000000000000e+03
3.208000000000000000e+05,7.860000000000000000e+03
3.208200000000000000e+05,7.830000000000000000e+03
3.208400000000000000e+05,7.827000000000000000e+03
3.208600000000000000e+05,7.807000000000000000e+03
